SECTION ID,HIGHWAY,SECTION,SECTION LENGTH,SECTION DESCRIPTION,Date,DESCRIPTION,GROUP,TYPE,COUNTY,PTRUCKS,ADT,AADT,DIRECTION,85PCT,PRIORITY_POINTS
203033,203,33,10.28,BEAR LAKES BROOK BRIDGE TO EAST KEMPTVILLE RD,07/05/2011,6 KM EAST OF EAST KEMPTVILLE RD (WB),B,VC,YAR,11,30,30,W,,
4185,4,185,6.16,BEN EOIN-EAST BAY LINE TO RTE 216 (EAST BAY),07/04/2011,0.5 KM WEST OF RTE 216 (WB),C,VC,CB,9,2823,2200,W,,
305020,305,20,0.93,LITTLE POND RD (FLORENCE) TO SYDNEY MINES NORTH LINE,07/04/2011,JUST SOUTH OF LEBLANC RD,A,TC,CB,,4094,3630,,,
4185,4,185,6.16,BEN EOIN-EAST BAY LINE TO RTE 216 (EAST BAY),07/04/2011,0.5 KM WEST OF RTE 216 (EB),C,VC,CB,7,3030,2360,E,,
162010,162,10,8.39,HWY 105 INTER/S TO PT ACONI,06/30/2011,JUST NORTH OF HWY 105 (NB),A,VC,CB,27,271,240,N,,
316010,316,10,4.99,HWY 104 (LOWER SOUTH RIVER) TO ANTIGONISH-GUYSBOROUGH RD (ST ANDREWS),06/30/2011,1 KM SOUTH OF HWY 104,C,TC,ANT,,2556,2080,,,
105106,105,106,5.91,EXIT 15 (ST JAMES RD) TO EXIT 16 (MILLVILLE RD),06/30/2011,1 KM WEST OF MILLVILLE RD (EXIT 16),B,TC,CB,,7683,6810,,,
162010,162,10,8.39,HWY 105 INTER/S TO PT ACONI,06/30/2011,JUST NORTH OF HWY 105 (SB),A,VC,CB,29,254,230,S,,
316020,316,20,5.47,ANTI/GUYS COUNTY LINE TO RTE 276 (GOSHEN),06/30/2011,0.25 KM NORTH OF SOUTH RIVER LAKE RD (SB),C,VC,GUY,4,243,200,S,,
316020,316,20,5.47,ANTI/GUYS COUNTY LINE TO RTE 276 (GOSHEN),06/30/2011,0.25 KM NORTH OF SOUTH RIVER LAKE RD (NB),C,VC,GUY,6,254,210,N,,
316017,316,17,10.87,OLD PINEVALE RD (FRASERS MILLS) TO ANTIGONISH-GUYSBOROUGH COUNTY LINE,06/30/2011,0.25 KM SOUTH OF MACPHEE CROSSING RD,C,TC,ANT,,584,470,,,
316015,316,15,8.09,ANTIGONISH-GUYSBOROUGH RD (ST ANDREWS) TO OLD PINEVALE RD (FRASERS MILLS),06/30/2011,0.25 KM SOUTH OF MARSH CROSS RD (NB),C,VC,ANT,4,491,400,N,,
316015,316,15,8.09,ANTIGONISH-GUYSBOROUGH RD (ST ANDREWS) TO OLD PINEVALE RD (FRASERS MILLS),06/30/2011,0.25 KM SOUTH OF MARSH CROSS RD (SB),C,VC,ANT,4,486,390,S,,
22015,22,15,1.02,SYDNEY CITY LINE (SOUTH) TO HWY 125 INTER/C (EXIT 8),06/29/2011,JUST NORTH OF HWY 125 INTER/C,A,TC,CB,,13324,12000,,,
4210,4,210,1.59,HWY 125 (SYDNEY RIVER) TO SYDNEY RIVER-SYDNEY LINE,06/29/2011,KINGS RD - SYDNEY RIVER - SYDNEY LINE (WB),AA,TC,CB,,10467,10700,W,,
4210,4,210,1.59,HWY 125 (SYDNEY RIVER) TO SYDNEY RIVER-SYDNEY LINE,06/29/2011,KINGS RD - SYDNEY RIVER - SYDNEY LINE (EB),AA,TC,CB,,11166,11400,E,,
202015,202,15,7.25,VALLEY RD (WEST GORE) TO RTE 354 (GORE),06/29/2011,1 KM WEST OF RTE 354,B,TC,HAN,,353,310,,,
305050,305,50,10.83,RTE 223 (LEITCHES CREEK) TO TK 4 (SYDNEY),06/29/2011,JUST NORTH OF WESTMOUNT RD (RTE 239),A,TC,CB,,8586,7700,,,
202007,202,7,8.32,CROSS 3 RD (SOUTH RAWDON) TO TK 14 (RAWDON),06/29/2011,2 KM EAST OF ASHDALE RD,B,TC,HAN,,670,590,,,
202010,202,10,8.17,TK 14 (RAWDON) TO VALLEY RD (WEST GORE),06/29/2011,1.5 KM EAST OF GLENBROOK RD,B,TC,HAN,,151,130,,,
201030,201,30,9.31,TK 10 (NICTAUX) TO ANNAPOLIS/KINGS COUNTY LINE,06/27/2011,100 M WEST OF TODD BRANCH RD,C,TC,ANN,,1696,1380,,,
125010,125,10,2.46,EXIT 1 (HWY 105 INTER/C) TO EXIT 2 (JOHNSON RD INTER/C),06/22/2011,1.2 KM EAST OF HWY 105 (EB) (LOOPS),B,TC,CB,,7205,6350,E,,
125010,125,10,2.46,EXIT 1 (HWY 105 INTER/C) TO EXIT 2 (JOHNSON RD INTER/C),06/22/2011,1 KM WEST OF EXIT 2 (WB) (LOOPS),B,TC,CB,,7238,6380,W,,
305010,305,10,2.47,HWY 105 (BRAS D'OR) TO LITTLE POND RD (FLORENCE),06/22/2011,ALDER POINT RD - JUST NORTH OF HWY 105,A,TC,CB,,4083,3710,,,
125015,125,15,6.35,EXIT 2 (JOHNSON RD INTER/C) TO EXIT 3 (RTE 223) (LEITCHES CREEK),06/22/2011,1.2 KM EAST OF EXIT 2 (WB) (LOOPS),B,TC,CB,,5895,5190,W,,
125015,125,15,6.35,EXIT 2 (JOHNSON RD INTER/C) TO EXIT 3 (RTE 223) (LEITCHES CREEK),06/22/2011,1.2 KM EAST OF EXIT 2 (EB) (LOOPS),B,TC,CB,,5961,5250,E,,
105070,105,70,2.13,EXIT 8 (RTE 205 WEST OF BADDECK) TO EXIT 9 (BADDECK CEN INTER/C),06/21/2011,1 KM EAST OF RTE 205 (WB),E,VC,VIC,17,2333,1750,W,,
105075,105,75,9.01,EXIT 9 (BADDECK CEN INTER/C) TO EXIT 10 (RTE 205 EAST OF BADDECK),06/21/2011,4.5 KM EAST OF EXIT 9,E,TC,VIC,,4656,3490,,,
105070,105,70,2.13,EXIT 8 (RTE 205 WEST OF BADDECK) TO EXIT 9 (BADDECK CEN INTER/C),06/21/2011,1 KM EAST OF RTE 205 (EB),E,VC,VIC,20,2150,1610,E,,
103230,103,230,10.98,EXIT 28 (CLYDE RIVER) TO EXIT 29 (EAST OF BARRINGTON),06/21/2011,B/T RTE 309 AND BRIDGE (EB),C,VC,SHE,9,1869,1495,E,84,
103230,103,230,10.98,EXIT 28 (CLYDE RIVER) TO EXIT 29 (EAST OF BARRINGTON),06/21/2011,B/T RTE 309 AND BRIDGE (WB),C,VC,SHE,9,1871,1496,W,86,
105090,105,90,4.05,EXIT 11 (CABOT TRAIL) TO EXIT 12 (RTE 312) (ENGLISHTOWN),06/21/2011,1.5 KM EAST OF JONES CORNER (EB),E,VC,VIC,21,2228,1670,E,,
105105,105,105,4.32,EXIT 14 (BOULARDERIE EAST) TO EXIT 15 (ST JAMES RD),06/21/2011,VICTORIA/CAPE BRETON COUNTY LINE (WB),D,VC,VIC,16,2826,2430,W,,
105107,105,107,2.64,EXIT 16 (MILLVILLE RD) TO EXIT 17 (HWY 162),06/21/2011,JUST WEST OF HWY 162,C,TC,CB,,9666,7730,,,
205020,205,20,8.53,BADDECK EAST LINE TO HWY 105 (EAST END OF BADDECK BY-PASS),06/21/2011,1.5 KM WEST OF HWY 105,D,TC,VIC,,1054,900,,,
105090,105,90,4.05,EXIT 11 (CABOT TRAIL) TO EXIT 12 (RTE 312) (ENGLISHTOWN),06/21/2011,1.5 KM EAST OF JONES CORNER (WB),E,VC,VIC,21,2112,1590,W,,
105100,105,100,1.94,EXIT 13 (KEMPT HEAD RD) TO EXIT 14 (BOULARDERIE EAST),06/21/2011,0.5 KM EAST OF KEMPT HEAD RD,D,TC,VIC,,6341,5440,,,
105105,105,105,4.32,EXIT 14 (BOULARDERIE EAST) TO EXIT 15 (ST JAMES RD),06/21/2011,VICTORIA/CAPE BRETON COUNTY LINE (EB),D,VC,VIC,16,2826,2430,E,,
4200,4,200,7.99,MEADOWS RD (SYDNEY FORKS) TO HWY 125 (SYDNEY RIVER),06/20/2011,1.5 KM WEST OF HWY 125 (SYDNEY RIVER),A,TC,CB,,14846,11900,,,
327010,327,10,2.22,TK 4 (SYDNEY) TO SYDNEY SOUTH LINE,06/20/2011,SYDNEY TOWN LINE,AA,TC,CB,,7979,7030,,,
22010,22,10,2.26,TK 4 (SYDNEY) TO SYDNEY CITY LINE (SOUTH),06/20/2011,SYDNEY TOWN LINE,AA,TC,CB,,10957,10600,,,
105020,105,20,12.34,EXIT 2 (RIVERSIDE RD) TO EXIT 3 (RIVER DENYS RD) (MELFORD),06/16/2011,1.5 KM EAST OF GLENDALE,E,TC,INV,,4513,3660,,,
105015,105,15,7.06,MACMASTER RD (QUEENSVILLE) TO EXIT 2 (RIVERSIDE RD),06/16/2011,0.25 KM EAST OF MACINTYRE MOUNTAIN RD,E,TC,INV,,4345,3530,,,
223037,223,37,12.8,BIG BEACH-SHENACADIA LINE TO BEAVER COVE-BOISDALE LINE,06/15/2011,1.5 KM WEST OF BOISDALE (EB),B,VC,CB,5,323,290,E,,
223037,223,37,12.8,BIG BEACH-SHENACADIA LINE TO BEAVER COVE-BOISDALE LINE,06/15/2011,1.5 KM WEST OF BOISDALE (WB),B,VC,CB,5,310,280,W,,
105110,105,110,1.23,EXIT 19 (PARK RD) TO EXIT 20 (HWY 125 INTER/C),06/15/2011,JUST WEST OF HWY 125 INTER/C,B,TC,CB,,13536,12300,,,
105120,105,120,3.13,EXIT 20 (HWY 125 INTER/C) TO NEWFOUNDLAND FERRY,06/15/2011,1 KM EAST OF HWY 125 INTER/C,B,TC,CB,,6024,5480,,,
305030,305,30,5.97,SYDNEY MINES NORTH LINE TO NORTH SYDNEY NORTH LINE,06/15/2011,NORTH SYDNEY NORTH TOWN LINE,A,TC,CB,,4020,3650,,,
305040,305,40,8.97,NORTH SYDNEY NORTH LINE TO RTE 223 (LEITCHES CREEK),06/15/2011,NORTH SYDNEY SOUTH TOWN LINE,A,TC,CB,,4771,4330,,,
223047,223,47,5.42,UPPER LEITCHES CREEK RD TO HWY 125 (LEITCHES CREEK),06/15/2011,3 KM WEST OF HWY 125,B,TC,CB,,2615,2380,,,
223040,223,40,11.32,BEAVER COVE-BOISDALE LINE TO GRAND NARROWS RD,06/15/2011,0.25 KM WEST OF LONG ISLAND RD,B,TC,CB,,797,730,,,
223045,223,45,5.87,GRAND NARROWS RD TO UPPER LEITCHES CREEK RD,06/15/2011,1 KM WEST OF UPPER LEITCHES CREEK RD,B,TC,CB,,1805,1640,,,
223010,223,10,1.75,HWY 105 TO FERRY (LITTLE NARROWS),06/14/2011,0.5 KM EAST OF HWY 105,D,TC,INV,,454,410,,,
223020,223,20,4.86,FERRY (LITTLE NARROWS) TO PORTAGE RD,06/14/2011,1 KM WEST OF PORTAGE RD,C,TC,VIC,,363,310,,,
105030,105,30,4.97,EXIT 4 (ORANGEDALE RD)  TO EXIT 5 (RTE 252) (WHYCOCOMAGH),06/14/2011,3 KM EAST OF ORANGEDALE RD,D,TC,INV,,5444,4890,,,
4190,4,190,5.28,RTE 216 (EAST BAY) TO MEADOWS RD (SYDNEY FORKS),06/14/2011,0.5 KM EAST OF MACINTOSH CORNER (RTE 216),C,TC,CB,,5571,4800,,,
105025,105,25,12.26,EXIT 3 (RIVER DENYS RD-MELFORD)TO EXIT 4 (ORANGEDALE RD),06/14/2011,0.5 KM EAST OF GLENCOE RD,D,TC,INV,,4210,3780,,,
223025,223,25,9.72,PORTAGE RD TO RED POINT RD (MCKINNONS HARBOUR),06/14/2011,1 KM EAST OF ESTMERE,C,TC,VIC,,628,540,,,
395010,395,10,5.48,RTE 252 TO WEST LAKE AINSLIE RD (LAKE AINSLIE SOUTH SIDE RD),06/14/2011,1.5 KM NORTH OF RTE 252,D,TC,INV,,769,690,,,
395020,395,20,7.9,WEST LAKE AINSLIE RD (LAKE AINSLIE SOUTH SIDE RD) TO TROUT BROOK BRIDGE (TROUT BROOK),06/14/2011,0.25 KM NORTH OF WEST LAKE AINSLIE RD,D,TC,INV,,493,440,,,
395025,395,25,10.74,TROUT BROOK BRIDGE (TROUT BROOK) TO STRATHLORNE-SCOTSVILLE RD (SCOTSVILLE),06/14/2011,0.5 KM SOUTH OF STRATHLORNE - SCOTSVILLE RD,D,TC,INV,,422,380,,,
223027,223,27,9.02,RED POINT RD (MCKINNONS HARBOUR) TO BARRA STRAIT BRIDGE (GRAND NARROWS),06/14/2011,2.75 KM EAST OF RED POINT RD (EB),C,VC,VIC,5,338,290,E,,
223027,223,27,9.02,RED POINT RD (MCKINNONS HARBOUR) TO BARRA STRAIT BRIDGE (GRAND NARROWS),06/14/2011,2.75 KM EAST OF RED POINT RD (WB),C,VC,VIC,3,336,290,W,,
252015,252,15,14.07,RTE 395 (STEWARTDALE) TO LAKE AINSLIE CHAPEL RD (BROOK VILLAGE),06/14/2011,2 KM NORTH OF SKYE GLEN CROSS RD,C,TC,INV,,557,480,,,
208010,208,10,5.65,TK 8 (SOUTH BROOKFIELD) TO OLD ANNAPOLIS RD,06/13/2011,0.25 KM EAST OF MOLEGA RD,C,TC,QUE,,1034,890,,,
255025,255,25,7.69,NUMBER SIX MINES RD  (PORT MORIEN) TO SOUTH HEAD RD (HOMEVILLE),06/13/2011,0.5 KM EAST OF BIRCH GROVE RD,D,TC,CB,,854,770,,,
255020,255,20,5.35,NUMBER SIX MINES RD (PORT CALEDONIA) TO NUMBER SIX MINES RD  (PORT MORIEN),06/13/2011,1.5 KM EAST OF NO 6 MINES RD (PORT CALEDONIA),B,TC,CB,,1094,1000,,,
7085,7,85,4.46,MAIN ST (SHERBROOKE) TO RTE 211 (STILLWATER),06/09/2011,1 KM EAST OF SHERBROOKE (EB),D,VC,GUY,5,551,520,E,,
348010,348,10,14.23,TK 7 (MELROSE) TO CLARK BROOK BRIDGE (UPPER SMITHFIELD),06/09/2011,0.75 KM NORTH OF TK 7,B,TC,GUY,,114,110,,,
7085,7,85,4.46,MAIN ST (SHERBROOKE) TO RTE 211 (STILLWATER),06/09/2011,1 KM EAST OF SHERBROOKE (WB),D,VC,GUY,4,552,520,W,,
205010,205,10,3.02,HWY 105 (WEST OF BADDECK) TO BADDECK EAST LINE,06/08/2011,1.5 KM EAST OF HWY 105,D,TC,VIC,,2609,2480,,,
30087,30,87,7.81,YANKEE LINE RD TO HWY 105 (NYANZA),06/08/2011,0.5 KM NORTH OF HWY 105 (NB),F,VC,VIC,5,655,560,N,,
30087,30,87,7.81,YANKEE LINE RD TO HWY 105 (NYANZA),06/08/2011,0.5 KM NORTH OF HWY 105 (SB),F,VC,VIC,5,660,560,S,,
216010,216,10,5.31,RTE 223 (CHRISTMAS ISLAND) TO BENACADIE WEST RD (BENACADIE),06/08/2011,0.75 KM EAST OF RTE 223,B,TC,CB,,504,470,,,
223030,223,30,3.14,BARRA STRAIT BRIDGE (GRAND NARROWS) TO RTE 216,06/08/2011,0.5 KM WEST OF RTE 216,B,TC,CB,,975,900,,,
223035,223,35,9.27,RTE 216 TO BIG BEACH-SHUNACADIA LINE,06/08/2011,1 KM EAST OF RTE 216,B,TC,CB,,651,600,,,
216015,216,15,9.1,BENACADIE WEST RD (BENACADIE) TO ESKASONI (WEST RESERVATION LINE),06/08/2011,3 KM WEST OF CASTLE BAY RD,B,TC,CB,,267,250,,,
216020,216,20,8.32,ESKASONI (WEST RESERVATION LINE) TO ESKASONI (EAST RESERVATION LINE),06/08/2011,0.25 KM WEST OF LAKEVIEW DR,B,TC,CB,,965,890,,,
19042,19,42,7.9,BLACKSTONE RD (BLACK RIVER) TO STRATHLORNE-SCOTSVILLE RD,06/07/2011,1 KM SOUTH OF STRATHLORNE,C,TC,INV,,1467,1320,,,
19040,19,40,8.35,RTE 252 (MABOU) TO BLACKSTONE RD (BLACK RIVER),06/07/2011,1 KM SOUTH OF BLACKSTONE RD,C,TC,INV,,1392,1260,,,
252020,252,20,9.05,LAKE AINSLIE CHAPEL RD (BROOK VILLAGE) TO TK 19 (MABOU),06/07/2011,1.25 KM SOUTH OF TK 19,C,TC,INV,,803,720,,,
252010,252,10,3.66,HWY 105 (WHYCOCOMAGH) TO RTE 395 (STEWARTDALE),06/07/2011,1 KM NORTH OF HWY 105,C,TC,INV,,2028,1830,,,
105050,105,50,9.33,EXIT 6 (RTE 223) TO HUMES REAR RD,06/07/2011,0.5 KM EAST OF INVERNESS/VICTORIA COUNTY LINE,D,TC,VIC,,3739,3550,,,
208025,208,25,10.62,UP BRANCH RD (HEMFORD) TO TK 10 (NEW GERMANY),06/06/2011,3 KM WEST OF TK 10 (NEW GERMANY),B,TC,LUN,,730,670,,,
208020,208,20,10.51,QUEENS/LUNENBURG COUNTY LINE TO UP BRANCH RD (HEMFORD),06/06/2011,2 KM WEST OF LEMUEL SMITH RD,B,TC,LUN,,330,300,,,
255010,255,10,2.57,TK 4 (GLACE BAY) TO GLACE BAY SOUTH LINE,06/06/2011,JUST WEST OF GLACE BAY SOUTH LINE,B,TC,CB,,4557,4200,,,
255027,255,27,8.53,SOUTH HEAD RD (HOMEVILLE) TO MIRA MAY RD (MIRA GUT),06/06/2011,1.5 KM EAST OF HOMEVILLE (WB),D,VC,CB,4,188,180,W,,
255027,255,27,8.53,SOUTH HEAD RD (HOMEVILLE) TO MIRA MAY RD (MIRA GUT),06/06/2011,1.5 KM EAST OF HOMEVILLE (EB),D,VC,CB,4,198,190,E,,
255015,255,15,5.11,GLACE BAY SOUTH LINE TO NUMBER SIX MINES RD (PORT CALEDONIA),06/06/2011,1.5 KM EAST OF BIRCH GROVE RD (RD TO MARCONI TOWERS),B,TC,CB,,2732,2520,,,
7095,7,95,9.83,ROUTE 347 (ASPEN) TO RTE 276 (SOUTH LOCHABER),06/02/2011,6.25 KM EAST OF RTE 347 (WB),D,VC,GUY,6,388,370,W,,
7098,7,98,11.64,RTE 276 (SOUTH LOCHABER) TO OLD PINEVALE RD,06/02/2011,0.25 KM WEST OF OLD PINEVALE RD,D,TC,ANT,,1439,1370,,,
7095,7,95,9.83,ROUTE 347 (ASPEN) TO RTE 276 (SOUTH LOCHABER),06/02/2011,6.25 KM EAST OF RTE 347 (EB),D,VC,GUY,7,397,380,E,,
7088,7,88,11.83,RTE 211 (STILLWATER) TO RTE 348 (MELROSE),06/02/2011,4.25 KM EAST OF RTE 211,D,TC,GUY,,963,920,,,
7090,7,90,5.01,RTE 348 (MELROSE) TO ROUTE 347 (ASPEN),06/02/2011,2.75 KM EAST OF RTE 348,D,TC,GUY,,847,810,,,
7105,7,105,1.45,WEST RIVER BRIDGE TO HWY 104 (EXIT 32),06/02/2011,1 KM WEST OF HWY 104,C,TC,ANT,,4143,3790,,,
276010,276,10,5.31,TK 7 TO RTE 316 (GOSHEN),06/02/2011,0.75 KM EAST OF TK 7,C,TC,GUY,,562,510,,,
347055,347,55,7.04,EAST RIVER RD (DENVER) TO TK 7 (ASPEN),06/02/2011,0.25 KM NORTH OF TK 7,C,TC,GUY,,450,410,,,
7099,7,99,9.05,OLD PINEVALE RD TO OHIO EAST RD (GASPEREAUX LAKE),06/02/2011,0.75 KM WEST OF OHIO EAST RD,D,TC,ANT,,1597,1520,,,
7100,7,100,7.31,OHIO EAST RD (GASPEREAUX LAKE) TO WEST RIVER BRIDGE,06/02/2011,1 KM WEST OF SALT SPRINGS (EB),C,VC,ANT,6,1247,1140,E,,
7100,7,100,7.31,OHIO EAST RD (GASPEREAUX LAKE) TO WEST RIVER BRIDGE,06/02/2011,1 KM WEST OF SALT SPRINGS (WB),C,VC,ANT,5,1234,1130,W,,
30083,30,83,11.01,EGYPT RD (LAKE OLAW) TO WEST SIDE MIDDLE RIVER RD,06/01/2011,VICTORIA/INVERNESS COUNTY LINE,F,TC,VIC,,839,760,,,
30080,30,80,11.22,TK 19 (MARGAREE FORKS) TO EGYPT RD (LAKE OLAW),06/01/2011,0.5 KM SOUTH OF MOUNT PLEASANT BIG BROOK RD,F,TC,INV,,1361,1240,,,
205010,205,10,3.02,HWY 105 (WEST OF BADDECK) TO BADDECK EAST LINE,06/01/2011,1.5 KM EAST OF HWY 105,D,TC,VIC,,532,510,,,
105060,105,60,7.76,EXIT 7 (CABOT TRAIL - NYANZA) TO EXIT 8 (RTE 205 WEST OF BADDECK),06/01/2011,3 KM EAST OF CABOT TRAIL,D,TC,VIC,,5122,4880,,,
105055,105,55,7.75,HUMES REAR RD TO EXIT 7 (CABOT TRAIL) (NYANZA),06/01/2011,0.25 KM WEST OF TK 30 (CABOT TRAIL),D,TC,VIC,,4220,4020,,,
19047,19,47,9.6,INVERNESS-INVERSIDE LINE TO RTE 219 (DUNVEGAN),05/31/2011,1 KM SOUTH OF RTE 219 (DUNVEGAN),D,TC,INV,,1074,1020,,,
19045,19,45,6.42,STRATHLORNE-SCOTSVILLE RD TO INVERNESS-INVERSIDE LINE,05/31/2011,INVERNESS/STRATHLORNE LINE (SB),D,VC,INV,6,1201,1150,S,,
19045,19,45,6.42,STRATHLORNE-SCOTSVILLE RD TO INVERNESS-INVERSIDE LINE,05/31/2011,INVERNESS/STRATHLORNE LINE (NB),D,VC,INV,6,1238,1180,N,,
219010,219,10,11.95,TK 19 (DUNVEGAN) TO CHIMNEY CORNER RD (MARGAREE HARBOUR),05/31/2011,1 KM EAST OF TK 19,E,TC,INV,,453,410,,,
395030,395,30,11.72,STRATHLORNE-SCOTSVILLE RD (SCOTSVILLE) TO TK 19,05/31/2011,1.5 KM SOUTH OF TK 19,D,TC,INV,,269,260,,,
19050,19,50,7.17,RTE 219 (DUNVEGAN) TO RTE 395 (SOUTH WEST MARGAREE),05/31/2011,1.5 KM NORTH OF RTE 219 (DUNVEGAN),D,TC,INV,,627,600,,,
19055,19,55,7.86,RTE 395 (SOUTH WEST MARGAREE) TO CABOT TRAIL (MARGEREE FORKS),05/31/2011,1 KM NORTH OF SOUTH WEST MARGAREE,D,TC,INV,,813,780,,,
28010,28,10,3.84,TK 4 (GLACE BAY) TO DOMINION-GLACE BAY LINE,05/30/2011,GLACE BAY TOWN LINE,A,TC,CB,,6518,6030,,,
28015,28,15,3.31,DOMINION-GLACE BAY LINE TO DOMINION-GARDINER MINES LINE,05/30/2011,DOMINION TOWN LINE (WEST) (EB),A,VC,CB,4,2046,1890,E,,
28030,28,30,7.97,NEW WATERFORD-NEW VICTORIA LINE TO KILKENNY LAKE RD,05/30/2011,1.5 KM WEST OF NEW VICTORIA (EB),A,VC,CB,5,1205,1110,E,,
4245,4,245,3.95,GLACE BAY-RESERVE MINES LINE TO TK 28 (GLACE BAY),05/30/2011,JUST WEST OF TK 28,A,TC,CB,,5721,5290,,,
28025,28,25,2.66,SCOTCHTOWN-NEW WATERFORD LINE TO NEW WATERFORD-NEW VICTORIA LINE,05/30/2011,NEW WATERFORD/NEW VICTORIA LINE,A,TC,CB,,3318,3070,,,
28030,28,30,7.97,NEW WATERFORD-NEW VICTORIA LINE TO KILKENNY LAKE RD,05/30/2011,1.5 KM WEST OF NEW VICTORIA (WB),A,VC,CB,6,912,840,W,,
28015,28,15,3.31,DOMINION-GLACE BAY LINE TO DOMINION-GARDINER MINES LINE,05/30/2011,DOMINION TOWN LINE (WEST) (WB),A,VC,CB,5,1993,1840,W,,
28020,28,20,7.97,DOMINION-GARDINER MINES LINE TO SCOTCHTOWN-NEW WATERFORD LINE,05/30/2011,JUST EAST OF OLD LINGAN RD,A,TC,CB,,8170,7560,,,
4033,4,33,2.66,HWY 104 (EXIT 31) TO JAMES ST INTER/S,05/26/2011,0.725 KM EAST OF TK 4 (WEST RIVER RD)(OLD HWY 104),C,TC,ANT,,11301,10700,,,
4045,4,45,1.08,CHURCH ST INTER/S TO BEECH HILL INTER/S,05/26/2011,WEST RIVER BRIDGE (OLD HWY 104),C,TC,ANT,,16824,16000,,,
4030,4,30,9.67,HWY 104 CONNECTOR (JAMES RIVER) TO HWY 104 (EXIT 31),05/26/2011,0.5 KM WEST OF HWY 104 (EXIT 31) (EB),C,VC,ANT,12,650,620,E,,
4030,4,30,9.67,HWY 104 CONNECTOR (JAMES RIVER) TO HWY 104 (EXIT 31),05/26/2011,0.5 KM WEST OF HWY 104 (EXIT 31) (WB),C,VC,ANT,13,658,620,W,,
104315,104,315,8.74,EXIT 36B (PAQ'TNKET INTER/C) TO EXIT 37 (MONASTERY),05/26/2011,0.5 KM EAST OF TK 4 (HEATHERTON),D,TC,ANT,,8595,8160,,,
337030,337,30,11.82,FAIRMOUNT RD (CRYSTAL CLIFFS) TO ANTIGONISH TOWN LINE,05/26/2011,1.5 KM NORTH OF TK 4,B,TC,ANT,,2573,2370,,,
104310,104,310,1.21,EXIT 36 (BAYFIELD RD) (HEATHERTON) TO EXIT 36A (AFTON),05/26/2011,0.5 KM EAST OF EXIT 36,D,TC,ANT,,9693,9200,,,
4055,4,55,3.78,SOUTH RIVER RD TO RTE 316,05/26/2011,AT SOUTH RIVER BRIDGE (OLD HWY 104),C,TC,ANT,,15953,15100,,,
104300,104,300,9.29,EXIT 35 (RTE 316) TO EXIT 36 (BAYFIELD RD) (HEATHERTON),05/26/2011,1 KM WEST OF POMQUET FORKS RD,D,TC,ANT,,10073,9560,,,
30040,30,40,7.3,INGONISH FERRY BRIDGE TO CBH PARK SOUTH BOUNDARY (INGONISH BEACH),05/25/2011,0.25 KM NORTH OF BARROW RD,G,TC,VIC,,993,1060,,,
30043,30,43,2.92,CBH PARK SOUTH BOUNDARY (INGONISH BEACH) TO CBH PARK NORTH BOUNDARY (INGONISH CENTRE),05/25/2011,0.5 KM NORTH OF INGONISH BEACH,G,TC,VIC,,1359,1460,,,
30035,30,35,12.55,MACLEODS BROOK BRIDGE TO INGONISH FERRY BRIDGE,05/25/2011,3 KM NORTH OF WRECK COVE,F,TC,VIC,,761,720,,,
30020,30,20,13.13,RTE 312 TO LITTLE RIVER RD (LITTLE RIVER),05/25/2011,0.25 KM NORTH OF RTE 312,G,TC,VIC,,959,1030,,,
30030,30,30,9.18,FRENCH RIVER BRIDGE TO MACLEODS BROOK BRIDGE,05/25/2011,0.25 KM NORTH OF MILLBROOK RD,F,TC,VIC,,813,770,,,
105093,105,93,8.07,EXIT 12 (RTE 312) (ENGLISHTOWN) TO NEW CAMPBELLTON RD,05/25/2011,4.25 KM EAST OF EXIT 12,D,TC,VIC,,4796,4550,,,
312010,312,10,6.17,HWY 105 TO ENGLISHTOWN FERRY (ENGLISHTOWN),05/25/2011,1.5 KM NORTH OF HWY 105,D,TC,VIC,,964,910,,,
312020,312,20,6.81,ENGLISHTOWN FERRY (JERSEY COVE) TO CABOT TRAIL (RIVER BENNET),05/25/2011,JUST NORTH OF ENGLISHTOWN FERRY,E,TC,VIC,,726,690,,,
30044,30,44,8.14,CBH PARK NORTH BOUNDARY (INGONISH CENTRE) TO CBH PARK BOUNDARY (BROAD COVE),05/25/2011,0.25 KM SOUTH OF ROCKY POINT RD,G,TC,VIC,,1784,1910,,,
30065,30,65,6.29,CAP LE MOINE-TERRE NOIRE LINE TO RTE 219 (MARGAREE HBR),05/25/2011,0.25 KM NORTH OF BELLE COTE RD (NB),F,VC,INV,7,736,700,N,,
30065,30,65,6.29,CAP LE MOINE-TERRE NOIRE LINE TO RTE 219 (MARGAREE HBR),05/25/2011,0.25 KM NORTH OF BELLE COTE RD (SB),F,VC,INV,8,686,650,S,,
105095,105,95,4.58,NEW CAMPBELLTON RD TO EXIT 13 (KEMPT HEAD RD),05/24/2011,0.5 KM WEST OF NEW HARRIS RD,D,TC,VIC,,4897,4650,,,
239020,239,20,3.63,WESTMOUNT RD TO MURPHY RD EAST,05/24/2011,JUST WEST OF MURPHY RD,A,TC,CB,,2813,2610,,,
239025,239,25,2.28,MURPHY RD EAST TO RTE 305 (KELTIC DR) (SYDNEY RIVER),05/24/2011,0.25 KM EAST OF MURPHY RD (EAST SIDE) (WB),A,VC,CB,7,2746,2540,W,,
